group,language,birth_date,sex,country,work_place,Creazione della Safety Vision,Costante focalizzazione sulla sicurezza,Influenzare ed ispirare gli altri,Credibilità e affidabilità,Orientamento al Team,Comunicazione efficace,Feedback e riconoscimento
221,it,1964-05-15 00:00:00,Maschio,ITALIA,Ufficio,83,57,43,63,31,37,77
221,it,1973-03-16 00:00:00,Femmina,ITALIA,Ufficio,74,50,50,80,43,49,63
222,en,1994-02-14 00:00:00,Femmina,BELGIO,Cantiere o sito operativo,34,78,53,30,43,66,57
222,en,1969-03-19 00:00:00,Maschio,GRAN BRETAGNA,Altro,54,82,30,70,74,9,50
222,en,1996-01-28 00:00:00,Maschio,GRAN BRETAGNA,Altro,49,57,70,43,74,63,47
222,en,1969-03-03 00:00:00,Maschio,GRAN BRETAGNA,Altro,20,28,47,67,54,51,33
222,en,1980-06-06 00:00:00,Femmina,GRAN BRETAGNA,Ufficio,37,57,43,87,71,46,63
222,en,1992-11-18 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,26,62,37,80,66,63,33
222,en,1973-03-21 00:00:00,Maschio,GRAN BRETAGNA,Altro,29,55,70,57,69,54,37
222,en,1991-06-16 00:00:00,Femmina,GRAN BRETAGNA,Ufficio,40,25,47,43,60,57,50
222,en,1971-03-11 00:00:00,Maschio,GRAN BRETAGNA,Altro,20,57,67,67,60,46,63
222,en,1977-11-28 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,51,60,20,60,69,40,53
222,en,1966-04-23 00:00:00,Maschio,GRAN BRETAGNA,Altro,34,45,7,67,46,23,67
222,en,1993-11-13 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,0,0,0,0,0,0,0
222,en,1978-03-09 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,54,45,50,57,74,54,47
222,en,1974-01-26 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,49,60,43,53,71,31,67
222,en,1989-04-09 00:00:00,Femmina,GRAN BRETAGNA,Ufficio,80,28,40,70,80,63,47
222,en,1963-01-10 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,40,55,10,67,54,46,63
222,en,1979-09-12 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,54,48,10,77,74,69,57
222,en,1999-05-22 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,29,45,40,83,66,54,57
222,en,1966-11-14 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,34,62,50,30,60,66,47
222,it,1993-11-13 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,0,0,0,0,0,0,0
222,en,1993-11-13 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,46,35,60,80,74,86,27
223,it,1974-12-29 00:00:00,Maschio,ITALIA,Ufficio,34,70,47,53,29,46,20
223,it,1983-11-03 00:00:00,Maschio,ITALIA,Ufficio,51,32,63,63,46,40,40
223,it,1979-12-24 00:00:00,Femmina,ITALIA,Ufficio,46,62,50,57,66,57,13
223,it,1967-07-02 00:00:00,Maschio,ITALIA,Ufficio,14,55,27,87,34,71,80
223,it,1992-10-03 00:00:00,Maschio,ITALIA,Ufficio,66,32,47,67,77,37,53
223,it,1971-01-12 00:00:00,Maschio,ITALIA,Ufficio,80,35,93,57,46,51,20
223,it,1976-11-26 00:00:00,Maschio,ITALIA,Altro,6,50,27,63,51,63,37
223,it,1986-03-18 00:00:00,Femmina,ITALIA,Ufficio,11,20,50,83,49,83,50
223,it,1973-02-27 00:00:00,Femmina,ITALIA,Ufficio,49,60,27,93,60,31,47
223,it,1981-04-02 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
223,it,1982-05-26 00:00:00,Maschio,ITALIA,Ufficio,49,52,63,80,49,37,53
223,it,1976-10-16 00:00:00,Maschio,ITALIA,Altro,29,45,17,33,54,40,63
223,it,1964-03-27 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
223,it,1964-03-27 00:00:00,Maschio,ITALIA,Ufficio,14,45,67,53,49,54,53
223,it,1983-11-19 00:00:00,Maschio,ITALIA,Ufficio,26,55,60,70,83,37,60
223,it,1969-02-06 00:00:00,Maschio,ITALIA,Ufficio,37,48,47,53,66,17,53
223,it,1994-10-23 00:00:00,Maschio,ITALIA,Ufficio,6,15,13,13,17,11,20
223,it,1971-06-16 00:00:00,Maschio,ITALIA,Ufficio,60,20,67,40,74,60,47
223,it,1976-10-16 00:00:00,Maschio,ITALIA,Ufficio,34,55,37,67,74,46,53
223,it,1977-10-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,94,65,30,50,14,63,43
223,it,1994-10-23 00:00:00,Maschio,ITALIA,Ufficio,23,40,33,80,23,34,47
223,it,1970-06-24 01:00:00,Maschio,ITALIA,Ufficio,31,60,67,53,40,71,63
223,it,1976-10-07 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,20,62,40,83,57,46,53
223,it,1981-04-02 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,46,75,20,50,71,51,57
224,it,1980-01-15 00:00:00,Maschio,ITALIA,Ufficio,66,78,63,40,71,31,47
224,it,1987-03-25 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,60,48,27,70,77,37,37
224,it,1974-04-23 00:00:00,Maschio,ITALIA,Ufficio,43,57,67,30,31,46,70
224,it,1977-10-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,94,52,27,57,60,43,37
224,it,1969-01-27 00:00:00,Maschio,ITALIA,Ufficio,31,62,30,60,51,80,17
224,it,1973-11-18 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,71,48,37,87,46,29,27
224,it,1978-09-05 00:00:00,Maschio,ITALIA,Ufficio,29,48,47,67,97,34,47
224,it,1969-10-06 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,23,55,53,73,83,54,27
224,it,2022-09-22 00:00:00,Maschio,ITALIA,Ufficio,0,18,13,13,23,40,33
224,it,1976-09-08 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,40,55,43,87,51,60,27
224,it,1979-02-08 00:00:00,Maschio,ITALIA,Ufficio,26,48,17,100,60,60,70
224,it,1963-09-26 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
224,it,1963-09-26 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
224,it,1981-06-01 00:00:00,Maschio,ITALIA,Ufficio,43,50,53,53,49,29,33
224,it,1972-06-04 00:00:00,Maschio,ITALIA,Ufficio,34,57,50,70,49,40,33
224,it,1973-04-03 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
224,it,1960-11-21 00:00:00,Maschio,ITALIA,Altro,46,15,53,60,51,63,20
224,it,1965-11-01 00:00:00,Maschio,ITALIA,Ufficio,14,55,50,70,51,66,20
224,it,1963-09-26 00:00:00,Maschio,ITALIA,Ufficio,51,52,50,37,34,57,67
224,it,1984-10-29 00:00:00,Maschio,ITALIA,Ufficio,46,52,30,67,89,40,43
224,it,1968-03-22 00:00:00,Maschio,ITALIA,Ufficio,54,52,40,50,51,57,50
224,it,1958-03-01 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,78,27,80,23,20,50
224,it,1973-04-03 00:00:00,Maschio,ITALIA,Ufficio,54,48,37,33,69,54,67
224,it,1983-11-06 00:00:00,Maschio,ITALIA,Ufficio,9,50,60,67,57,54,23
224,it,1972-09-23 00:00:00,Maschio,ITALIA,Ufficio,80,78,10,70,66,49,57
224,it,1974-01-28 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
224,it,1986-01-22 00:00:00,Maschio,ITALIA,Ufficio,63,50,50,53,71,43,43
224,it,1980-09-26 00:00:00,Maschio,ITALIA,Ufficio,31,65,47,37,66,54,70
224,it,1974-01-28 00:00:00,Maschio,ITALIA,Ufficio,77,65,30,87,49,43,70
225,de,1974-07-23 00:00:00,Maschio,GERMANIA,Ufficio,14,45,43,53,57,49,50
225,it,1974-07-23 00:00:00,Maschio,GERMANIA,Ufficio,29,60,47,77,71,31,50
225,de,1981-01-27 00:00:00,Maschio,GERMANIA,Ufficio,26,50,47,57,54,54,57
225,de,1965-10-07 00:00:00,Maschio,GERMANIA,Ufficio,74,50,53,70,60,51,27
226,en,1985-06-08 00:00:00,Maschio,FRANCIA,Cantiere o sito operativo,66,57,47,63,69,46,53
226,en,1969-02-18 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,74,65,37,80,60,26,37
226,en,1977-01-16 00:00:00,Maschio,BRASILE,Cantiere o sito operativo,83,62,70,53,66,17,27
226,en,1982-09-17 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,43,65,47,53,74,34,37
226,en,1984-12-30 00:00:00,Maschio,SUD AFRICA,Cantiere o sito operativo,71,25,70,63,89,49,17
226,en,1986-08-13 00:00:00,Maschio,FRANCIA,Ufficio,37,40,53,50,57,54,57
226,en,1979-02-23 00:00:00,Maschio,GUINEA EQUATORIALE,Ufficio,46,12,43,60,86,60,47
226,en,1994-02-16 00:00:00,Maschio,FRANCIA,Cantiere o sito operativo,46,42,33,53,77,51,23
226,en,1981-04-25 00:00:00,Maschio,BRASILE,Ufficio,37,40,40,53,77,57,33
226,en,1987-08-28 00:00:00,Maschio,FRANCIA,Cantiere o sito operativo,0,0,0,0,0,0,0
226,en,1994-06-25 00:00:00,Maschio,COLOMBIA,Cantiere o sito operativo,43,52,27,40,71,51,60
226,en,1983-12-21 00:00:00,Maschio,FRANCIA,Cantiere o sito operativo,80,40,43,67,29,49,73
226,en,1987-08-28 00:00:00,Maschio,FRANCIA,Cantiere o sito operativo,40,40,60,67,69,34,63
226,en,1984-09-06 00:00:00,Maschio,SUD AFRICA,Ufficio,49,40,27,60,60,71,53
226,en,1983-04-05 00:00:00,Maschio,GUINEA EQUATORIALE,Ufficio,60,65,60,27,74,43,63
226,en,1972-10-12 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,0,8,0,0,14,14,10
226,en,2022-12-04 00:00:00,Maschio,BRASILE,Ufficio,57,72,47,60,63,34,50
226,en,1968-11-23 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,51,55,43,63,71,57,53
226,it,1972-10-12 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,60,45,27,50,66,74,63
226,en,1985-02-25 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,66,55,83,67,57,46,37
227,de,1974-07-23 00:00:00,Maschio,GERMANIA,Ufficio,40,55,53,53,74,51,40
228,it,1962-08-12 00:00:00,Femmina,ITALIA,Ufficio,46,50,63,63,40,60,40
228,it,1990-10-10 00:00:00,Maschio,ITALIA,Ufficio,80,50,30,63,49,23,63
228,it,1976-08-02 00:00:00,Maschio,ITALIA,Altro,0,0,0,0,0,0,0
228,it,1996-07-17 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,30,70,67,71,51,67
228,it,1976-10-21 00:00:00,Maschio,ITALIA,Altro,46,80,43,70,37,40,70
228,it,1970-03-03 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,20,82,73,53,29,34,63
228,it,1975-07-31 00:00:00,Maschio,ITALIA,Ufficio,71,62,33,63,60,40,53
228,it,1996-03-27 00:00:00,Maschio,ITALIA,Ufficio,46,10,70,60,17,63,57
228,it,1976-08-02 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,49,55,67,33,60,37,10
228,it,1986-07-15 00:00:00,Maschio,ITALIA,Ufficio,86,38,67,40,43,60,33
228,it,2000-09-27 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,26,40,53,90,51,60,53
228,it,1985-05-09 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,38,37,87,46,34,53
228,it,1994-05-12 00:00:00,Femmina,ITALIA,Altro,51,45,77,23,63,54,40
229,it,1983-09-27 00:00:00,Maschio,ITALIA,Ufficio,34,60,47,50,89,80,40
229,it,1972-01-26 00:00:00,Femmina,ITALIA,Ufficio,37,52,53,43,66,40,47
229,it,1962-01-26 00:00:00,Maschio,ITALIA,Ufficio,31,60,10,67,54,60,77
229,it,1973-01-20 00:00:00,Maschio,ITALIA,Ufficio,37,12,23,40,77,74,57
229,it,1976-12-12 00:00:00,Maschio,ITALIA,Ufficio,63,68,50,67,29,23,47
229,it,1978-03-15 00:00:00,Maschio,ITALIA,Ufficio,60,38,23,67,89,51,30
229,it,1967-08-23 00:00:00,Maschio,ITALIA,Ufficio,14,20,13,20,23,26,27
229,it,1981-09-02 00:00:00,Maschio,ITALIA,Ufficio,0,8,10,10,34,43,33
229,it,1982-03-31 00:00:00,Maschio,ITALIA,Ufficio,26,80,53,60,37,40,80
229,it,1961-03-10 00:00:00,Maschio,ITALIA,Ufficio,60,62,10,67,51,60,47
229,it,1970-08-26 01:00:00,Maschio,ITALIA,Ufficio,14,22,53,60,74,57,57
229,it,1973-04-03 00:00:00,Maschio,ITALIA,Ufficio,20,60,70,57,46,34,50
229,it,1970-01-25 00:00:00,Femmina,ITALIA,Ufficio,49,55,60,60,66,34,33
229,it,1980-09-08 00:00:00,Maschio,ITALIA,Ufficio,49,38,27,17,54,46,40
229,it,1973-09-07 00:00:00,Maschio,ITALIA,Altro,51,55,43,53,54,49,40
229,it,1967-08-23 00:00:00,Maschio,ITALIA,Ufficio,71,50,67,60,71,31,40
229,it,1980-09-08 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
229,it,1972-06-16 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,40,55,23,70,63,46,60
229,it,1980-09-08 00:00:00,Maschio,ITALIA,Ufficio,46,40,63,30,60,49,50
229,it,1985-04-10 00:00:00,Maschio,ITALIA,Ufficio,43,57,37,60,49,40,67
229,it,1981-09-02 00:00:00,Maschio,ITALIA,Ufficio,11,32,53,77,43,60,47
230,it,1976-10-20 00:00:00,Maschio,ITALIA,Ufficio,51,52,60,87,71,29,63
230,it,1957-12-22 00:00:00,Femmina,ITALIA,Ufficio,51,80,77,60,17,40,73
230,it,1975-03-21 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
230,it,1978-06-06 00:00:00,Maschio,ITALIA,Ufficio,63,45,40,53,37,40,50
231,it,1970-02-16 00:00:00,Maschio,ITALIA,Ufficio,43,35,57,67,40,31,47
231,it,1970-06-09 01:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
231,it,1961-07-25 00:00:00,Maschio,ITALIA,Ufficio,37,40,33,47,51,37,47
231,it,1959-08-25 00:00:00,Femmina,GERMANIA,Ufficio,49,15,70,77,74,74,53
231,it,1970-06-09 01:00:00,Maschio,ITALIA,Ufficio,31,38,50,47,63,66,50
231,it,1963-02-25 00:00:00,Maschio,ITALIA,Ufficio,26,42,47,73,54,54,60
231,it,1965-10-17 00:00:00,Maschio,ITALIA,Ufficio,34,52,80,57,66,71,33
231,it,1964-06-09 00:00:00,Maschio,ITALIA,Ufficio,60,38,40,70,86,23,30
231,it,1975-03-21 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
231,it,1971-01-14 00:00:00,Femmina,ITALIA,Ufficio,0,0,0,0,0,0,0
232,en,1971-02-12 00:00:00,Femmina,STATI UNITI D'AMERICA,Altro,54,68,57,77,46,46,43
232,en,1967-02-02 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,60,50,40,77,37,57,63
232,en,1957-09-21 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,37,70,63,80,60,17,43
232,en,1962-11-01 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,31,50,43,87,60,71,60
232,en,1983-02-07 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,40,28,60,83,60,54,67
232,en,1979-12-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,51,30,57,57,51,49,77
232,en,1989-04-10 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,57,20,57,47,69,77,50
232,en,1964-04-20 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,49,45,53,43,54,46,53
232,en,1979-03-30 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,57,57,67,60,57,46,63
232,en,1970-04-27 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,60,70,77,60,46,26,67
232,en,1969-05-08 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,54,35,33,63,69,34,63
232,en,1961-12-31 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,54,50,60,43,57,51,67
232,en,1984-07-18 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,57,28,73,37,37,66,47
232,en,1967-01-13 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,74,40,60,27,63,54,70
232,en,1963-12-12 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,83,52,43,27,74,34,50
232,en,1988-03-25 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,23,65,27,60,80,43,47
232,en,1965-02-13 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,54,32,43,93,77,43,50
232,en,1966-02-09 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,43,48,80,37,54,51,63
232,en,1963-09-15 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,51,48,87,37,74,37,57
232,en,1985-04-14 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,31,32,63,60,60,51,67
232,en,1991-06-16 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,6,40,57,47,40,37,53
232,en,1973-06-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,86,35,27,80,89,43,43
232,en,1984-01-29 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,29,48,47,67,43,51,57
232,en,2022-09-15 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,26,28,43,77,89,54,57
233,en,1972-08-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,34,55,30,27,69,69,33
233,en,1966-07-07 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,14,48,33,77,54,57,77
233,en,1976-09-04 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,20,35,60,37,51,80,67
233,en,1981-04-12 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,60,32,67,63,51,60,53
233,en,1977-01-07 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,0,22,10,10,31,43,50
233,en,1963-12-12 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,54,52,60,70,63,66,60
233,en,1976-01-18 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,37,48,50,50,74,51,53
233,en,1972-07-24 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,80,55,53,67,89,46,27
233,en,1977-01-07 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,57,40,50,67,74,63,50
233,en,1975-04-04 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,46,60,50,57,49,54,60
233,en,1964-07-17 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,63,38,50,53,51,34,63
233,en,1987-03-21 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,11,40,63,80,63,60,50
233,en,1982-07-12 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,34,65,20,57,46,49,47
233,en,1957-05-29 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,57,78,53,67,71,29,37
233,en,1966-02-24 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,54,42,57,47,63,37,50
233,en,1986-11-26 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,40,60,33,60,63,37,87
233,en,1982-06-27 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,57,52,47,73,51,51,40
234,it,1968-08-12 00:00:00,Maschio,ITALIA,Ufficio,69,65,70,47,66,26,43
234,it,1971-08-28 00:00:00,Femmina,ITALIA,Ufficio,80,20,77,37,31,49,80
234,it,1977-08-14 00:00:00,Femmina,ITALIA,Ufficio,37,78,80,60,63,31,63
234,it,1974-02-10 00:00:00,Maschio,ITALIA,Ufficio,51,45,70,40,51,66,50
234,it,1959-01-07 00:00:00,Maschio,ITALIA,Ufficio,49,62,70,13,80,17,63
234,it,1959-01-01 00:00:00,Maschio,ITALIA,Ufficio,63,68,57,60,69,23,77
234,it,1984-06-09 00:00:00,Maschio,ITALIA,Ufficio,43,35,67,60,57,43,53
234,it,1976-03-04 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,83,57,60,30,57,26,47
234,it,1967-04-01 00:00:00,Maschio,ITALIA,Ufficio,57,65,70,40,54,51,27
234,it,1976-09-19 00:00:00,Femmina,ITALIA,Ufficio,66,55,53,30,51,37,57
234,it,1995-07-12 00:00:00,Maschio,ITALIA,Ufficio,66,62,70,70,74,31,47
234,it,1954-03-16 00:00:00,Maschio,ANTILLE OLANDESI,Altro,37,40,53,47,66,51,30
235,en,1998-01-07 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,31,60,63,70,51,26,80
235,en,1995-12-01 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,37,45,47,63,46,46,53
235,en,1989-05-10 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,31,48,43,83,74,71,57
235,en,1968-08-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,11,28,57,63,63,71,20
235,en,1972-09-15 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,31,82,20,70,60,60,37
235,en,1968-07-01 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,43,50,40,63,80,37,57
235,en,1969-09-05 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,57,8,43,70,86,63,30
235,en,1960-10-08 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,23,42,33,77,51,51,63
235,en,1984-01-22 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,0,0,0,0,0,0,0
235,en,1971-12-06 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,40,48,57,70,46,46,100
235,en,1971-10-08 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,40,60,23,67,54,43,33
235,en,1984-04-30 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,17,57,20,63,74,43,37
235,en,1977-08-25 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,40,65,63,77,71,29,53
235,en,1977-01-04 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,23,72,43,53,86,83,40
235,en,1984-08-15 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,37,65,60,70,66,66,43
235,en,1984-01-22 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,31,35,40,83,80,57,30
235,en,1979-12-27 00:00:00,Femmina,STATI UNITI D'AMERICA,Ufficio,63,68,33,53,63,37,50
235,en,1973-09-09 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,63,52,23,50,74,37,60
235,en,1963-09-18 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,69,48,43,73,23,51,53
235,en,1988-09-17 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,31,60,37,60,83,60,70
235,en,1965-09-17 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,80,55,80,60,86,46,40
235,en,1971-10-21 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,0,20,17,23,37,57,0
235,en,1971-10-21 00:00:00,Maschio,STATI UNITI D'AMERICA,Altro,17,65,33,87,83,49,37
235,en,1971-01-15 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,51,40,53,63,66,29,67
235,en,1984-04-30 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,17,52,47,83,86,60,47
235,en,1976-01-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,0,0,0,0,0,0,0
235,en,1976-01-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,0,0,0,0,0,0,0
235,en,1976-01-28 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,31,45,57,77,94,40,50
235,en,1965-11-23 00:00:00,Maschio,STATI UNITI D'AMERICA,Ufficio,11,55,67,70,49,37,53
236,fr,1991-05-23 00:00:00,Femmina,FRANCIA,Ufficio,69,22,63,70,69,43,47
236,fr,1986-03-05 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
236,fr,1999-09-03 00:00:00,Femmina,FRANCIA,Cantiere o sito operativo,37,48,33,67,51,57,7
236,fr,1992-05-02 00:00:00,Maschio,FRANCIA,Ufficio,37,40,47,67,60,63,20
236,fr,1984-02-03 00:00:00,Femmina,ITALIA,Ufficio,0,0,0,0,0,0,0
236,fr,1986-11-11 00:00:00,Femmina,FRANCIA,Ufficio,20,38,50,50,37,51,40
236,fr,1973-08-04 00:00:00,Maschio,FRANCIA,Altro,14,15,23,0,29,37,30
236,fr,1997-03-20 00:00:00,Maschio,FRANCIA,Ufficio,6,45,40,73,46,40,47
236,fr,1991-05-02 00:00:00,Maschio,FRANCIA,Altro,54,35,40,43,94,26,37
236,fr,1988-03-16 00:00:00,Maschio,FRANCIA,Altro,43,42,50,60,49,57,40
236,fr,1973-08-04 00:00:00,Maschio,FRANCIA,Altro,29,68,30,50,60,49,47
236,fr,1991-06-08 00:00:00,Femmina,FRANCIA,Ufficio,34,50,23,73,69,57,20
236,fr,1984-02-03 00:00:00,Femmina,ITALIA,Ufficio,51,45,37,43,57,54,50
236,fr,1974-08-19 00:00:00,Femmina,FRANCIA,Ufficio,49,35,67,53,34,66,63
236,fr,1992-03-12 00:00:00,Maschio,FRANCIA,Ufficio,71,52,70,27,51,37,53
236,fr,1981-10-18 00:00:00,Maschio,FRANCIA,Ufficio,14,42,40,53,74,46,47
236,fr,1996-01-06 00:00:00,Maschio,FRANCIA,Ufficio,23,50,20,60,51,71,23
236,fr,1985-03-24 00:00:00,Maschio,FRANCIA,Ufficio,23,42,50,40,77,60,13
236,fr,1986-03-05 00:00:00,Maschio,FRANCIA,Ufficio,40,62,60,57,74,46,43
236,fr,1978-03-05 00:00:00,Maschio,FRANCIA,Ufficio,63,42,50,53,40,37,50
236,fr,1987-10-19 00:00:00,Femmina,FRANCIA,Ufficio,37,40,30,57,74,80,53
237,fr,1994-01-26 00:00:00,Maschio,FRANCIA,Ufficio,46,48,40,43,77,46,63
237,fr,1992-10-14 00:00:00,Femmina,FRANCIA,Ufficio,23,30,33,53,40,51,27
237,fr,1988-02-26 00:00:00,Femmina,FRANCIA,Ufficio,49,48,43,67,80,43,20
237,fr,1995-05-10 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
237,fr,1997-07-09 00:00:00,Maschio,FRANCIA,Altro,40,35,53,27,63,46,27
237,fr,1991-02-05 00:00:00,Maschio,FRANCIA,Altro,6,38,27,70,69,69,43
237,fr,1994-06-03 00:00:00,Maschio,FRANCIA,Ufficio,66,50,17,57,69,23,53
237,fr,1980-07-22 00:00:00,Maschio,FRANCIA,Ufficio,63,45,23,53,54,66,37
237,fr,1968-12-25 00:00:00,Maschio,FRANCIA,Ufficio,80,50,47,53,66,23,47
237,fr,1995-05-10 00:00:00,Maschio,FRANCIA,Ufficio,43,62,43,63,71,66,17
237,fr,1992-03-08 00:00:00,Maschio,FRANCIA,Altro,0,18,10,0,11,34,23
237,fr,1994-03-26 00:00:00,Maschio,FRANCIA,Altro,23,55,67,30,57,49,47
237,fr,1994-03-26 00:00:00,Maschio,FRANCIA,Altro,34,38,40,50,74,66,20
238,it,1976-09-02 00:00:00,Maschio,ITALIA,Ufficio,14,22,47,50,66,63,57
238,it,1976-11-06 00:00:00,Maschio,ITALIA,Altro,57,52,47,60,60,54,63
238,it,1981-05-19 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
